"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!White alone"," !!Total:!!Black or African American alone"," !!Total:!!American Indian and Alaska Native alone"," !!Total:!!Asian alone"," !!Total:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Some Other Race alone"," !!Total:!!Two or More Races",
"1000000US060750107021005","Block 1005, Block Group 1, Census Tract 107.02, San Francisco County, California","141","74","3","0","53","1","0","10",
"1000000US060750107021006","Block 1006, Block Group 1, Census Tract 107.02, San Francisco County, California","173","91","6","1","60","0","1","14",
"1000000US060750107022000","Block 2000, Block Group 2, Census Tract 107.02, San Francisco County, California","26","3","0","0","11","0","10","2",
"1000000US060750107022001","Block 2001, Block Group 2, Census Tract 107.02, San Francisco County, California","339","52","3","0","257","0","10","17",
"1000000US060750107022002","Block 2002, Block Group 2, Census Tract 107.02, San Francisco County, California","410","139","0","2","252","0","0","17",
"1000000US060750108001000","Block 1000, Block Group 1, Census Tract 108, San Francisco County, California","189","134","7","0","41","0","1","6",
"1000000US060750108001001","Block 1001, Block Group 1, Census Tract 108, San Francisco County, California","288","226","1","0","47","0","4","10",
"1000000US060750108001002","Block 1002, Block Group 1, Census Tract 108, San Francisco County, California","112","70","0","0","35","0","2","5",
"1000000US060750108001003","Block 1003, Block Group 1, Census Tract 108, San Francisco County, California","45","31","2","0","2","0","5","5",
"1000000US060750108001004","Block 1004, Block Group 1, Census Tract 108, San Francisco County, California","338","156","4","0","157","0","3","18",
"1000000US060750108001005","Block 1005, Block Group 1, Census Tract 108, San Francisco County, California","27","13","4","0","4","0","0","6",
"1000000US060750108001006","Block 1006, Block Group 1, Census Tract 108, San Francisco County, California","121","82","0","0","28","0","0","11",
"1000000US060750108001007","Block 1007, Block Group 1, Census Tract 108, San Francisco County, California","161","102","0","0","54","0","5","0",
"1000000US060750108002000","Block 2000, Block Group 2, Census Tract 108, San Francisco County, California","355","38","3","0","305","0","2","7",
"1000000US060750108002001","Block 2001, Block Group 2, Census Tract 108, San Francisco County, California","155","79","2","3","60","0","4","7",
"1000000US060750108002002","Block 2002, Block Group 2, Census Tract 108, San Francisco County, California","161","103","1","2","45","0","0","10",
"1000000US060750108002003","Block 2003, Block Group 2, Census Tract 108, San Francisco County, California","71","43","0","0","9","0","2","17",
"1000000US060750108002004","Block 2004, Block Group 2, Census Tract 108, San Francisco County, California","23","4","3","0","5","0","3","8",
"1000000US060750108002005","Block 2005, Block Group 2, Census Tract 108, San Francisco County, California","149","75","0","0","63","0","6","5",
"1000000US060750108002006","Block 2006, Block Group 2, Census Tract 108, San Francisco County, California","160","77","0","0","60","0","12","11",
"1000000US060750108002007","Block 2007, Block Group 2, Census Tract 108, San Francisco County, California","150","49","0","0","85","0","7","9",
"1000000US060750108002008","Block 2008, Block Group 2, Census Tract 108, San Francisco County, California","303","147","5","0","137","0","2","12",
"1000000US060750108003000","Block 3000, Block Group 3, Census Tract 108, San Francisco County, California","201","59","0","0","136","0","3","3",
"1000000US060750108003001","Block 3001, Block Group 3, Census Tract 108, San Francisco County, California","238","104","2","0","105","0","1","26",
"1000000US060750108003002","Block 3002, Block Group 3, Census Tract 108, San Francisco County, California","342","182","4","1","117","0","18","20",
"1000000US060750108003003","Block 3003, Block Group 3, Census Tract 108, San Francisco County, California","51","16","0","0","21","0","0","14",
"1000000US060750108003004","Block 3004, Block Group 3, Census Tract 108, San Francisco County, California","30","12","2","0","11","0","1","4",
"1000000US060750108003005","Block 3005, Block Group 3, Census Tract 108, San Francisco County, California","189","87","0","0","83","0","2","17",
"1000000US060750108003006","Block 3006, Block Group 3, Census Tract 108, San Francisco County, California","185","126","0","0","36","1","4","18",
"1000000US060750108003007","Block 3007, Block Group 3, Census Tract 108, San Francisco County, California","148","93","0","0","39","0","3","13",
"1000000US060750108003008","Block 3008, Block Group 3, Census Tract 108, San Francisco County, California","381","191","6","0","140","0","10","34",
"1000000US060750109011000","Block 1000, Block Group 1, Census Tract 109.01, San Francisco County, California","247","212","4","0","21","0","3","7",
"1000000US060750109011001","Block 1001, Block Group 1, Census Tract 109.01, San Francisco County, California","264","198","2","0","28","0","12","24",
"1000000US060750109011002","Block 1002, Block Group 1, Census Tract 109.01, San Francisco County, California","51","45","0","0","2","0","0","4",
"1000000US060750109011003","Block 1003, Block Group 1, Census Tract 109.01, San Francisco County, California","214","178","0","0","21","0","0","15",
"1000000US060750109011004","Block 1004, Block Group 1, Census Tract 109.01, San Francisco County, California","75","51","0","0","6","0","3","15",
"1000000US060750109011005","Block 1005, Block Group 1, Census Tract 109.01, San Francisco County, California","54","34","1","0","2","0","5","12",
"1000000US060750109011006","Block 1006, Block Group 1, Census Tract 109.01, San Francisco County, California","86","50","0","0","23","0","5","8",
"1000000US060750109011007","Block 1007, Block Group 1, Census Tract 109.01, San Francisco County, California","70","48","2","2","12","0","0","6",
"1000000US060750109011008","Block 1008, Block Group 1, Census Tract 109.01, San Francisco County, California","38","21","0","1","9","0","2","5",
"1000000US060750109012000","Block 2000, Block Group 2, Census Tract 109.01, San Francisco County, California","389","267","4","0","68","0","9","41",
"1000000US060750109012001","Block 2001, Block Group 2, Census Tract 109.01, San Francisco County, California","316","219","1","0","68","0","3","25",
"1000000US060750109012002","Block 2002, Block Group 2, Census Tract 109.01, San Francisco County, California","266","156","0","0","87","0","5","18",
"1000000US060750109012003","Block 2003, Block Group 2, Census Tract 109.01, San Francisco County, California","268","160","4","0","72","0","4","28",
"1000000US060750109021000","Block 1000, Block Group 1, Census Tract 109.02, San Francisco County, California","346","250","6","4","45","0","11","30",
"1000000US060750109021001","Block 1001, Block Group 1, Census Tract 109.02, San Francisco County, California","269","153","0","1","74","2","13","26",
"1000000US060750109021002","Block 1002, Block Group 1, Census Tract 109.02, San Francisco County, California","351","57","4","2","277","0","6","5",
"1000000US060750109021003","Block 1003, Block Group 1, Census Tract 109.02, San Francisco County, California","232","140","9","1","46","0","3","33",
"1000000US060750109022000","Block 2000, Block Group 2, Census Tract 109.02, San Francisco County, California","300","225","5","0","36","2","5","27",
"1000000US060750109022001","Block 2001, Block Group 2, Census Tract 109.02, San Francisco County, California","272","160","11","0","54","1","10","36",
"1000000US060750109022002","Block 2002, Block Group 2, Census Tract 109.02, San Francisco County, California","309","235","2","1","37","0","6","28",
"1000000US060750109022003","Block 2003, Block Group 2, Census Tract 109.02, San Francisco County, California","253","180","1","0","48","0","0","24",
"1000000US060750110011000","Block 1000, Block Group 1, Census Tract 110.01, San Francisco County, California","364","223","3","0","101","1","2","34",
"1000000US060750110011001","Block 1001, Block Group 1, Census Tract 110.01, San Francisco County, California","273","118","6","2","122","0","10","15",
"1000000US060750110011002","Block 1002, Block Group 1, Census Tract 110.01, San Francisco County, California","448","260","11","3","116","2","6","50",
"1000000US060750110011003","Block 1003, Block Group 1, Census Tract 110.01, San Francisco County, California","528","234","11","0","225","1","17","40",
"1000000US060750110012000","Block 2000, Block Group 2, Census Tract 110.01, San Francisco County, California","498","158","9","1","309","1","11","9",
"1000000US060750110012001","Block 2001, Block Group 2, Census Tract 110.01, San Francisco County, California","183","120","1","1","36","0","3","22",
"1000000US060750110012002","Block 2002, Block Group 2, Census Tract 110.01, San Francisco County, California","442","206","7","1","155","0","18","55",
"1000000US060750110012003","Block 2003, Block Group 2, Census Tract 110.01, San Francisco County, California","343","183","5","0","124","0","8","23",
"1000000US060750110021000","Block 1000, Block Group 1, Census Tract 110.02, San Francisco County, California","123","57","0","0","43","0","14","9",
"1000000US060750110021001","Block 1001, Block Group 1, Census Tract 110.02, San Francisco County, California","237","132","17","0","65","0","11","12",
"1000000US060750110021002","Block 1002, Block Group 1, Census Tract 110.02, San Francisco County, California","181","110","0","0","34","0","11","26",
"1000000US060750110021003","Block 1003, Block Group 1, Census Tract 110.02, San Francisco County, California","142","71","3","0","49","0","0","19",
"1000000US060750110022000","Block 2000, Block Group 2, Census Tract 110.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750110022001","Block 2001, Block Group 2, Census Tract 110.02, San Francisco County, California","187","99","1","0","64","0","3","20",
"1000000US060750110022002","Block 2002, Block Group 2, Census Tract 110.02, San Francisco County, California","67","34","2","0","18","0","1","12",
"1000000US060750110022003","Block 2003, Block Group 2, Census Tract 110.02, San Francisco County, California","572","202","10","1","309","0","10","40",
"1000000US060750110023000","Block 3000, Block Group 3, Census Tract 110.02, San Francisco County, California","288","116","2","0","150","0","6","14",
"1000000US060750110023001","Block 3001, Block Group 3, Census Tract 110.02, San Francisco County, California","334","184","5","0","123","0","2","20",
"1000000US060750110023002","Block 3002, Block Group 3, Census Tract 110.02, San Francisco County, California","232","138","6","0","66","2","5","15",
"1000000US060750111011000","Block 1000, Block Group 1, Census Tract 111.01, San Francisco County, California","418","236","16","0","113","0","23","30",
"1000000US060750111011001","Block 1001, Block Group 1, Census Tract 111.01, San Francisco County, California","334","93","4","1","197","1","11","27",
"1000000US060750111011002","Block 1002, Block Group 1, Census Tract 111.01, San Francisco County, California","146","72","3","4","31","0","11","25",
"1000000US060750111011003","Block 1003, Block Group 1, Census Tract 111.01, San Francisco County, California","373","225","11","1","99","1","13","23",
"1000000US060750111012000","Block 2000, Block Group 2, Census Tract 111.01, San Francisco County, California","417","234","5","1","124","0","9","44",
"1000000US060750111012001","Block 2001, Block Group 2, Census Tract 111.01, San Francisco County, California","467","215","0","0","198","0","19","35",
"1000000US060750111013000","Block 3000, Block Group 3, Census Tract 111.01, San Francisco County, California","488","258","13","5","158","1","10","43",
"1000000US060750111013001","Block 3001, Block Group 3, Census Tract 111.01, San Francisco County, California","500","247","13","0","175","0","23","42",
"1000000US060750111021000","Block 1000, Block Group 1, Census Tract 111.02, San Francisco County, California","437","203","9","3","148","0","32","42",
"1000000US060750111021001","Block 1001, Block Group 1, Census Tract 111.02, San Francisco County, California","432","226","10","1","133","0","25","37",
"1000000US060750111021002","Block 1002, Block Group 1, Census Tract 111.02, San Francisco County, California","252","105","20","1","107","1","6","12",
"1000000US060750111021003","Block 1003, Block Group 1, Census Tract 111.02, San Francisco County, California","119","59","3","0","28","0","8","21",
"1000000US060750111021004","Block 1004, Block Group 1, Census Tract 111.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750111022000","Block 2000, Block Group 2, Census Tract 111.02, San Francisco County, California","248","140","3","0","47","0","16","42",
"1000000US060750111022001","Block 2001, Block Group 2, Census Tract 111.02, San Francisco County, California","327","154","34","6","105","1","12","15",
"1000000US060750111022002","Block 2002, Block Group 2, Census Tract 111.02, San Francisco County, California","109","44","11","2","25","2","8","17",
