"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1000000US060750111022001","Block 2001, Block Group 2, Census Tract 111.02, San Francisco County, California","327",
"1000000US060750111022002","Block 2002, Block Group 2, Census Tract 111.02, San Francisco County, California","109",
"1000000US060750111022003","Block 2003, Block Group 2, Census Tract 111.02, San Francisco County, California","215",
"1000000US060750111022004","Block 2004, Block Group 2, Census Tract 111.02, San Francisco County, California","0",
"1000000US060750111022005","Block 2005, Block Group 2, Census Tract 111.02, San Francisco County, California","0",
"1000000US060750111022006","Block 2006, Block Group 2, Census Tract 111.02, San Francisco County, California","184",
"1000000US060750111022007","Block 2007, Block Group 2, Census Tract 111.02, San Francisco County, California","181",
"1000000US060750112001000","Block 1000, Block Group 1, Census Tract 112, San Francisco County, California","197",
"1000000US060750112001001","Block 1001, Block Group 1, Census Tract 112, San Francisco County, California","170",
"1000000US060750112001002","Block 1002, Block Group 1, Census Tract 112, San Francisco County, California","214",
"1000000US060750112001003","Block 1003, Block Group 1, Census Tract 112, San Francisco County, California","277",
"1000000US060750112001004","Block 1004, Block Group 1, Census Tract 112, San Francisco County, California","234",
"1000000US060750112001005","Block 1005, Block Group 1, Census Tract 112, San Francisco County, California","190",
"1000000US060750112001006","Block 1006, Block Group 1, Census Tract 112, San Francisco County, California","166",
"1000000US060750112002000","Block 2000, Block Group 2, Census Tract 112, San Francisco County, California","283",
"1000000US060750112002001","Block 2001, Block Group 2, Census Tract 112, San Francisco County, California","0",
"1000000US060750112002002","Block 2002, Block Group 2, Census Tract 112, San Francisco County, California","0",
"1000000US060750112002003","Block 2003, Block Group 2, Census Tract 112, San Francisco County, California","0",
"1000000US060750112002004","Block 2004, Block Group 2, Census Tract 112, San Francisco County, California","13",
"1000000US060750112002005","Block 2005, Block Group 2, Census Tract 112, San Francisco County, California","476",
"1000000US060750112003000","Block 3000, Block Group 3, Census Tract 112, San Francisco County, California","153",
"1000000US060750112003001","Block 3001, Block Group 3, Census Tract 112, San Francisco County, California","350",
"1000000US060750112004000","Block 4000, Block Group 4, Census Tract 112, San Francisco County, California","166",
"1000000US060750112004001","Block 4001, Block Group 4, Census Tract 112, San Francisco County, California","197",
"1000000US060750112004002","Block 4002, Block Group 4, Census Tract 112, San Francisco County, California","107",
"1000000US060750112004003","Block 4003, Block Group 4, Census Tract 112, San Francisco County, California","104",
"1000000US060750112004004","Block 4004, Block Group 4, Census Tract 112, San Francisco County, California","144",
"1000000US060750113001000","Block 1000, Block Group 1, Census Tract 113, San Francisco County, California","277",
"1000000US060750113001001","Block 1001, Block Group 1, Census Tract 113, San Francisco County, California","408",
"1000000US060750113001002","Block 1002, Block Group 1, Census Tract 113, San Francisco County, California","220",
"1000000US060750113001003","Block 1003, Block Group 1, Census Tract 113, San Francisco County, California","256",
"1000000US060750113001004","Block 1004, Block Group 1, Census Tract 113, San Francisco County, California","142",
"1000000US060750113001005","Block 1005, Block Group 1, Census Tract 113, San Francisco County, California","86",
"1000000US060750113001006","Block 1006, Block Group 1, Census Tract 113, San Francisco County, California","227",
"1000000US060750113002000","Block 2000, Block Group 2, Census Tract 113, San Francisco County, California","262",
"1000000US060750113002001","Block 2001, Block Group 2, Census Tract 113, San Francisco County, California","162",
"1000000US060750113002002","Block 2002, Block Group 2, Census Tract 113, San Francisco County, California","234",
"1000000US060750113002003","Block 2003, Block Group 2, Census Tract 113, San Francisco County, California","268",
"1000000US060750113002004","Block 2004, Block Group 2, Census Tract 113, San Francisco County, California","132",
"1000000US060750113002005","Block 2005, Block Group 2, Census Tract 113, San Francisco County, California","394",
"1000000US060750117001000","Block 1000, Block Group 1, Census Tract 117, San Francisco County, California","5",
"1000000US060750117001001","Block 1001, Block Group 1, Census Tract 117, San Francisco County, California","20",
"1000000US060750117001002","Block 1002, Block Group 1, Census Tract 117, San Francisco County, California","179",
"1000000US060750117001003","Block 1003, Block Group 1, Census Tract 117, San Francisco County, California","180",
"1000000US060750117001004","Block 1004, Block Group 1, Census Tract 117, San Francisco County, California","15",
"1000000US060750117001005","Block 1005, Block Group 1, Census Tract 117, San Francisco County, California","1",
"1000000US060750117002000","Block 2000, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002001","Block 2001, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002002","Block 2002, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002003","Block 2003, Block Group 2, Census Tract 117, San Francisco County, California","4",
"1000000US060750117002004","Block 2004, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002005","Block 2005, Block Group 2, Census Tract 117, San Francisco County, California","8",
"1000000US060750117002006","Block 2006, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002007","Block 2007, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002008","Block 2008, Block Group 2, Census Tract 117, San Francisco County, California","3",
"1000000US060750117002009","Block 2009, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002010","Block 2010, Block Group 2, Census Tract 117, San Francisco County, California","72",
"1000000US060750117002011","Block 2011, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002012","Block 2012, Block Group 2, Census Tract 117, San Francisco County, California","0",
"1000000US060750117002013","Block 2013, Block Group 2, Census Tract 117, San Francisco County, California","21",
"1000000US060750117002014","Block 2014, Block Group 2, Census Tract 117, San Francisco County, California","1",
"1000000US060750117002015","Block 2015, Block Group 2, Census Tract 117, San Francisco County, California","6",
"1000000US060750117002016","Block 2016, Block Group 2, Census Tract 117, San Francisco County, California","7",
"1000000US060750117002017","Block 2017, Block Group 2, Census Tract 117, San Francisco County, California","23",
"1000000US060750117002018","Block 2018, Block Group 2, Census Tract 117, San Francisco County, California","13",
"1000000US060750117002019","Block 2019, Block Group 2, Census Tract 117, San Francisco County, California","4",
"1000000US060750117002020","Block 2020, Block Group 2, Census Tract 117, San Francisco County, California","5",
"1000000US060750117002021","Block 2021, Block Group 2, Census Tract 117, San Francisco County, California","203",
"1000000US060750117002022","Block 2022, Block Group 2, Census Tract 117, San Francisco County, California","69",
"1000000US060750117002023","Block 2023, Block Group 2, Census Tract 117, San Francisco County, California","3",
"1000000US060750117003000","Block 3000, Block Group 3, Census Tract 117, San Francisco County, California","12",
"1000000US060750117003001","Block 3001, Block Group 3, Census Tract 117, San Francisco County, California","40",
"1000000US060750117003002","Block 3002, Block Group 3, Census Tract 117, San Francisco County, California","0",
"1000000US060750117003003","Block 3003, Block Group 3, Census Tract 117, San Francisco County, California","0",
"1000000US060750117003004","Block 3004, Block Group 3, Census Tract 117, San Francisco County, California","0",
"1000000US060750117003005","Block 3005, Block Group 3, Census Tract 117, San Francisco County, California","14",
"1000000US060750117003006","Block 3006, Block Group 3, Census Tract 117, San Francisco County, California","83",
"1000000US060750117003007","Block 3007, Block Group 3, Census Tract 117, San Francisco County, California","1",
"1000000US060750117003008","Block 3008, Block Group 3, Census Tract 117, San Francisco County, California","6",
"1000000US060750117003009","Block 3009, Block Group 3, Census Tract 117, San Francisco County, California","0",
"1000000US060750117003010","Block 3010, Block Group 3, Census Tract 117, San Francisco County, California","18",
"1000000US060750117003011","Block 3011, Block Group 3, Census Tract 117, San Francisco County, California","45",
"1000000US060750117003012","Block 3012, Block Group 3, Census Tract 117, San Francisco County, California","30",
"1000000US060750117003013","Block 3013, Block Group 3, Census Tract 117, San Francisco County, California","10",
"1000000US060750117003014","Block 3014, Block Group 3, Census Tract 117, San Francisco County, California","13",
"1000000US060750117004000","Block 4000, Block Group 4, Census Tract 117, San Francisco County, California","0",
"1000000US060750117004001","Block 4001, Block Group 4, Census Tract 117, San Francisco County, California","0",
"1000000US060750117004002","Block 4002, Block Group 4, Census Tract 117, San Francisco County, California","1",
