"GEO_ID","NAME","H4_001N","H4_002N","H4_003N","H4_004N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Owned with a mortgage or a loan"," !!Total:!!Owned free and clear"," !!Total:!!Renter occupied",
"1000000US060750264011008","Block 1008, Block Group 1, Census Tract 264.01, San Francisco County, California","180","36","0","144",
"1000000US060750264011009","Block 1009, Block Group 1, Census Tract 264.01, San Francisco County, California","44","44","0","0",
"1000000US060750264012000","Block 2000, Block Group 2, Census Tract 264.01, San Francisco County, California","48","28","0","20",
"1000000US060750264012001","Block 2001, Block Group 2, Census Tract 264.01, San Francisco County, California","50","21","0","29",
"1000000US060750264012002","Block 2002, Block Group 2, Census Tract 264.01, San Francisco County, California","56","31","25","0",
"1000000US060750264012003","Block 2003, Block Group 2, Census Tract 264.01, San Francisco County, California","57","45","0","12",
"1000000US060750264012004","Block 2004, Block Group 2, Census Tract 264.01, San Francisco County, California","49","15","7","27",
"1000000US060750264012005","Block 2005, Block Group 2, Census Tract 264.01, San Francisco County, California","3","0","0","3",
"1000000US060750264012006","Block 2006, Block Group 2, Census Tract 264.01, San Francisco County, California","74","0","17","57",
"1000000US060750264012007","Block 2007, Block Group 2, Census Tract 264.01, San Francisco County, California","58","18","38","2",
"1000000US060750264012008","Block 2008, Block Group 2, Census Tract 264.01, San Francisco County, California","45","9","9","27",
"1000000US060750264012009","Block 2009, Block Group 2, Census Tract 264.01, San Francisco County, California","33","12","21","0",
"1000000US060750264021000","Block 1000, Block Group 1, Census Tract 264.02, San Francisco County, California","36","10","22","4",
"1000000US060750264021001","Block 1001, Block Group 1, Census Tract 264.02, San Francisco County, California","26","26","0","0",
"1000000US060750264021002","Block 1002, Block Group 1, Census Tract 264.02, San Francisco County, California","52","44","5","3",
"1000000US060750264021003","Block 1003, Block Group 1, Census Tract 264.02, San Francisco County, California","59","29","5","25",
"1000000US060750264021004","Block 1004, Block Group 1, Census Tract 264.02, San Francisco County, California","27","27","0","0",
"1000000US060750264021005","Block 1005, Block Group 1, Census Tract 264.02, San Francisco County, California","70","0","29","41",
"1000000US060750264022000","Block 2000, Block Group 2, Census Tract 264.02, San Francisco County, California","35","3","25","7",
"1000000US060750264022001","Block 2001, Block Group 2, Census Tract 264.02, San Francisco County, California","39","26","0","13",
"1000000US060750264022002","Block 2002, Block Group 2, Census Tract 264.02, San Francisco County, California","33","9","0","24",
"1000000US060750264022003","Block 2003, Block Group 2, Census Tract 264.02, San Francisco County, California","38","29","0","9",
"1000000US060750264022004","Block 2004, Block Group 2, Census Tract 264.02, San Francisco County, California","34","10","16","8",
"1000000US060750264022005","Block 2005, Block Group 2, Census Tract 264.02, San Francisco County, California","25","0","24","1",
"1000000US060750264022006","Block 2006, Block Group 2, Census Tract 264.02, San Francisco County, California","4","0","4","0",
"1000000US060750264022007","Block 2007, Block Group 2, Census Tract 264.02, San Francisco County, California","43","4","22","17",
"1000000US060750264022008","Block 2008, Block Group 2, Census Tract 264.02, San Francisco County, California","56","37","0","19",
"1000000US060750264022009","Block 2009, Block Group 2, Census Tract 264.02, San Francisco County, California","27","0","0","27",
"1000000US060750264022010","Block 2010, Block Group 2, Census Tract 264.02, San Francisco County, California","26","15","10","1",
"1000000US060750264022011","Block 2011, Block Group 2, Census Tract 264.02, San Francisco County, California","32","23","0","9",
"1000000US060750264022012","Block 2012, Block Group 2, Census Tract 264.02, San Francisco County, California","0","0","0","0",
"1000000US060750264022013","Block 2013, Block Group 2, Census Tract 264.02, San Francisco County, California","0","0","0","0",
"1000000US060750264022014","Block 2014, Block Group 2, Census Tract 264.02, San Francisco County, California","0","0","0","0",
"1000000US060750264022015","Block 2015, Block Group 2, Census Tract 264.02, San Francisco County, California","31","20","0","11",
"1000000US060750264023000","Block 3000, Block Group 3, Census Tract 264.02, San Francisco County, California","61","0","18","43",
"1000000US060750264023001","Block 3001, Block Group 3, Census Tract 264.02, San Francisco County, California","50","34","0","16",
"1000000US060750264023002","Block 3002, Block Group 3, Census Tract 264.02, San Francisco County, California","33","33","0","0",
"1000000US060750264023003","Block 3003, Block Group 3, Census Tract 264.02, San Francisco County, California","43","21","9","13",
"1000000US060750264023004","Block 3004, Block Group 3, Census Tract 264.02, San Francisco County, California","46","21","23","2",
"1000000US060750264023005","Block 3005, Block Group 3, Census Tract 264.02, San Francisco County, California","31","14","0","17",
"1000000US060750264023006","Block 3006, Block Group 3, Census Tract 264.02, San Francisco County, California","4","0","0","4",
"1000000US060750264023007","Block 3007, Block Group 3, Census Tract 264.02, San Francisco County, California","71","35","8","28",
"1000000US060750264023008","Block 3008, Block Group 3, Census Tract 264.02, San Francisco County, California","102","73","21","8",
"1000000US060750264031000","Block 1000, Block Group 1, Census Tract 264.03, San Francisco County, California","21","0","21","0",
"1000000US060750264031001","Block 1001, Block Group 1, Census Tract 264.03, San Francisco County, California","44","26","18","0",
"1000000US060750264031002","Block 1002, Block Group 1, Census Tract 264.03, San Francisco County, California","51","17","0","34",
"1000000US060750264031003","Block 1003, Block Group 1, Census Tract 264.03, San Francisco County, California","36","0","26","10",
"1000000US060750264031004","Block 1004, Block Group 1, Census Tract 264.03, San Francisco County, California","48","20","11","17",
"1000000US060750264031005","Block 1005, Block Group 1, Census Tract 264.03, San Francisco County, California","55","30","7","18",
"1000000US060750264031006","Block 1006, Block Group 1, Census Tract 264.03, San Francisco County, California","48","6","17","25",
"1000000US060750264031007","Block 1007, Block Group 1, Census Tract 264.03, San Francisco County, California","156","61","32","63",
"1000000US060750264031008","Block 1008, Block Group 1, Census Tract 264.03, San Francisco County, California","40","30","0","10",
"1000000US060750264032000","Block 2000, Block Group 2, Census Tract 264.03, San Francisco County, California","117","17","40","60",
"1000000US060750264032001","Block 2001, Block Group 2, Census Tract 264.03, San Francisco County, California","38","8","1","29",
"1000000US060750264032002","Block 2002, Block Group 2, Census Tract 264.03, San Francisco County, California","44","20","4","20",
"1000000US060750264032003","Block 2003, Block Group 2, Census Tract 264.03, San Francisco County, California","53","3","0","50",
"1000000US060750264032004","Block 2004, Block Group 2, Census Tract 264.03, San Francisco County, California","34","22","0","12",
"1000000US060750264032005","Block 2005, Block Group 2, Census Tract 264.03, San Francisco County, California","36","14","22","0",
"1000000US060750264032006","Block 2006, Block Group 2, Census Tract 264.03, San Francisco County, California","66","44","22","0",
"1000000US060750264032007","Block 2007, Block Group 2, Census Tract 264.03, San Francisco County, California","78","16","12","50",
"1000000US060750264032008","Block 2008, Block Group 2, Census Tract 264.03, San Francisco County, California","42","12","0","30",
"1000000US060750264032009","Block 2009, Block Group 2, Census Tract 264.03, San Francisco County, California","54","25","12","17",
"1000000US060750264041000","Block 1000, Block Group 1, Census Tract 264.04, San Francisco County, California","86","54","0","32",
"1000000US060750264041001","Block 1001, Block Group 1, Census Tract 264.04, San Francisco County, California","111","33","12","66",
"1000000US060750264041002","Block 1002, Block Group 1, Census Tract 264.04, San Francisco County, California","46","30","16","0",
"1000000US060750264041003","Block 1003, Block Group 1, Census Tract 264.04, San Francisco County, California","66","35","0","31",
"1000000US060750264041004","Block 1004, Block Group 1, Census Tract 264.04, San Francisco County, California","87","1","37","49",
"1000000US060750264041005","Block 1005, Block Group 1, Census Tract 264.04, San Francisco County, California","25","19","0","6",
"1000000US060750264042000","Block 2000, Block Group 2, Census Tract 264.04, San Francisco County, California","86","9","0","77",
"1000000US060750264042001","Block 2001, Block Group 2, Census Tract 264.04, San Francisco County, California","66","0","0","66",
"1000000US060750264042002","Block 2002, Block Group 2, Census Tract 264.04, San Francisco County, California","74","50","19","5",
"1000000US060750264042003","Block 2003, Block Group 2, Census Tract 264.04, San Francisco County, California","20","0","12","8",
"1000000US060750264042004","Block 2004, Block Group 2, Census Tract 264.04, San Francisco County, California","29","21","0","8",
"1000000US060750264042005","Block 2005, Block Group 2, Census Tract 264.04, San Francisco County, California","22","0","0","22",
"1000000US060750264042006","Block 2006, Block Group 2, Census Tract 264.04, San Francisco County, California","4","4","0","0",
"1000000US060750264042007","Block 2007, Block Group 2, Census Tract 264.04, San Francisco County, California","0","0","0","0",
"1000000US060750264042008","Block 2008, Block Group 2, Census Tract 264.04, San Francisco County, California","18","0","0","18",
"1000000US060750301011000","Block 1000, Block Group 1, Census Tract 301.01, San Francisco County, California","157","27","0","130",
"1000000US060750301011001","Block 1001, Block Group 1, Census Tract 301.01, San Francisco County, California","215","74","36","105",
"1000000US060750301011002","Block 1002, Block Group 1, Census Tract 301.01, San Francisco County, California","151","0","9","142",
"1000000US060750301011003","Block 1003, Block Group 1, Census Tract 301.01, San Francisco County, California","177","67","29","81",
